"Time","Airflow - Turbo - Boost - Boost Target Final (Absolute)","Airflow - Turbo - Boost - Manifold Absolute Pressure","Airflow - Turbo - Wastegate - Duty Cycle Commanded","Analytical - Boost Pressure","Analytical - Estimated Power (Old Method)","Engine - Calculated Load","Engine - RPM","Fuel - Command - Corrections - AF Correction STFT","Fuel - Command - Corrections - AF Learn 1 (LTFT)","Ignition - Dynamic Advance Multiplier","Ignition - Feedback Knock","Ignition - Fine Knock Learn","PIDs - (10C5) Vehicle Speed","PIDs - (F404) Calculated Load Value","PIDs - (F405) Coolant Temperature","PIDs - (F40C) Engine Speed","PIDs - (F40E) Ignition Timing 1","PIDs - (F40F) Intake Air Temperature","PIDs - (F410) Mass Air Flow","PIDs - (F411) Throttle Opening Angle","PIDs - (F423) Fuel Pressure","PIDs - (F45C) Oil Temperature","Sensors - AF Ratio 1","Sensors - Barometric Pressure","Sensors - Manifold Absolute Pressure - Pressure Main","Throttle - Requested Torque - Main Accelerator Position","Transmission - Current Gear",
"2025-12-20T18:33:59.152056Z","7.93","3.63","0.00","-11.10","12369.26","0.19","3406","-5.65","0.39","1.00","0.00","0.00","101.00","0.00","90.00","3410","21.00","23.00","11.20","16.86","432.21","99.00","0.970","14.73","","5.54","4.00",
"2025-12-20T18:33:59.185332Z","7.93","3.70","0.00","-11.03","12346.78","0.19","3406","-6.08","0.39","1.00","0.00","0.00","101.00","0.00","90.00","3410","21.00","23.00","11.20","16.86","432.21","99.00","0.972","14.73","","5.61","4.00",
"2025-12-20T18:33:59.219427Z","7.93","3.69","0.00","-11.04","12365.42","0.19","3403","-6.12","0.39","1.00","0.00","0.00","101.00","0.00","90.00","3410","21.00","23.00","11.20","16.86","432.21","99.00","0.972","14.73","","5.61","4.00",
"2025-12-20T18:33:59.252491Z","7.94","3.66","0.00","-11.07","12331.86","0.19","3404","-6.20","0.39","1.00","0.00","0.00","100.00","0.00","90.00","3403","21.00","23.00","11.28","16.86","427.86","99.00","0.975","14.73","","5.67","4.00",
"2025-12-20T18:33:59.285227Z","7.94","3.65","0.00","-11.08","12274.49","0.19","3392","-6.24","0.39","1.00","0.00","0.00","100.00","0.00","90.00","3403","21.00","23.00","11.28","16.86","427.86","99.00","0.974","14.73","","5.67","4.00",
"2025-12-20T18:33:59.319280Z","7.94","3.62","0.00","-11.11","12195.99","0.19","3390","-6.31","0.39","1.00","0.00","0.00","100.00","0.00","90.00","3392","21.00","23.00","10.68","16.47","432.21","99.00","0.976","14.73","","5.67","4.00",
"2025-12-20T18:33:59.350661Z","7.94","3.66","0.00","-11.07","12164.05","0.19","3381","-6.24","0.39","1.00","0.00","0.00","100.00","0.00","90.00","3392","21.00","23.00","10.68","16.47","432.21","99.00","0.980","14.73","","5.73","4.00",
"2025-12-20T18:33:59.382656Z","7.95","3.58","0.00","-11.15","12157.68","0.19","3381","-6.25","0.39","1.00","0.00","0.00","100.00","0.00","90.00","3392","21.00","23.00","10.68","16.47","432.21","99.00","0.983","14.73","","5.80","4.00",
"2025-12-20T18:33:59.414653Z","7.95","3.72","0.00","-11.01","12107.26","0.19","3375","-6.22","0.39","1.00","0.00","0.00","100.00","0.00","90.00","3376","21.00","23.00","10.68","16.47","432.21","99.00","0.984","14.73","","5.92","4.00",
"2025-12-20T18:33:59.451979Z","7.98","3.62","0.00","-11.11","12141.23","0.19","3373","-6.18","0.39","1.00","0.00","0.00","100.00","0.00","90.00","3376","21.00","23.00","10.68","16.47","432.21","99.00","0.987","14.73","","6.31","4.00",
"2025-12-20T18:33:59.484006Z","8.03","3.66","0.00","-11.07","12133.83","0.19","3372","-6.22","0.39","1.00","0.00","0.00","100.00","0.00","90.00","3377","21.00","23.00","10.85","16.86","417.71","99.00","0.990","14.73","","6.95","4.00",
"2025-12-20T18:33:59.515111Z","8.06","3.77","0.00","-10.96","12448.71","0.20","3372","-6.16","0.39","1.00","0.00","0.00","100.00","0.00","90.00","3377","21.00","23.00","10.85","16.86","417.71","99.00","0.992","14.73","","7.46","4.00",
"2025-12-20T18:33:59.552998Z","8.11","3.79","0.00","-10.94","12713.93","0.20","3373","-6.15","0.39","1.00","0.00","0.00","100.00","0.00","90.00","3373","21.00","23.00","12.49","17.25","440.92","99.00","0.996","14.73","","8.11","4.00",
"2025-12-20T18:33:59.580689Z","8.17","3.92","0.00","-10.81","13041.64","0.21","3373","-6.09","0.39","1.00","0.00","0.00","100.00","0.00","90.00","3373","21.00","23.00","12.49","17.25","440.92","99.00","0.999","14.73","","8.42","4.00",
"2025-12-20T18:33:59.617312Z","8.19","4.01","0.00","-10.72","13500.03","0.21","3381","-6.04","0.39","1.00","0.00","0.00","100.00","0.00","90.00","3373","21.00","23.00","12.49","17.25","440.92","99.00","1.001","14.73","","9.38","4.00",
"2025-12-20T18:33:59.652173Z","8.35","4.17","0.00","-10.56","14001.56","0.22","3383","-5.73","0.39","1.00","0.00","0.00","100.00","11.37","90.00","3382","21.00","23.00","12.99","17.65","420.61","99.00","1.005","14.73","","12.46","4.00",
"2025-12-20T18:33:59.685291Z","8.78","4.55","0.00","-10.18","15459.79","0.24","3383","-5.50","0.39","1.00","0.00","0.00","100.00","11.37","90.00","3382","21.00","23.00","12.99","17.65","420.61","99.00","1.007","14.73","","14.70","4.00",
"2025-12-20T18:33:59.718647Z","8.91","5.05","0.00","-9.68","17517.91","0.28","3383","-5.37","0.39","1.00","0.00","0.00","100.00","18.43","90.00","3382","21.00","23.00","21.06","20.78","474.27","99.00","1.010","14.73","","15.72","4.00",
"2025-12-20T18:33:59.752757Z","9.07","5.67","0.00","-9.06","21041.15","0.33","3397","-4.66","0.39","1.00","0.00","0.00","99.00","18.43","90.00","3382","21.00","23.00","21.06","20.78","474.27","99.00","1.021","14.73","","17.58","4.00",
"2025-12-20T18:33:59.785300Z","9.39","6.29","0.00","-8.44","25294.34","0.40","3392","-4.14","0.39","1.00","0.00","0.00","99.00","23.92","90.00","3382","20.50","23.00","21.06","22.75","474.27","99.00","1.029","14.73","","19.50","4.00",
"2025-12-20T18:33:59.818586Z","9.50","7.19","0.00","-7.54","28846.18","0.46","3381","-3.56","0.39","1.00","0.00","0.00","99.00","23.92","90.00","3393","20.50","23.00","27.12","22.75","654.12","99.00","1.040","14.73","","19.89","4.00",
"2025-12-20T18:33:59.852668Z","9.50","7.85","0.00","-6.88","32349.21","0.51","3354","-2.65","0.39","1.00","0.00","0.00","99.00","23.92","90.00","3393","20.50","23.00","27.12","22.75","654.12","99.00","1.048","14.73","","19.76","4.00",
"2025-12-20T18:33:59.883025Z","9.49","8.47","0.00","-6.26","34331.35","0.55","3356","-2.19","0.39","1.00","0.00","0.00","99.00","30.59","90.00","3352","18.50","22.00","34.70","23.14","1086.33","99.00","1.048","14.73","","19.69","4.00",
"2025-12-20T18:33:59.915965Z","9.48","8.78","0.00","-5.95","35474.71","0.56","3363","-2.45","0.39","1.00","0.00","0.00","99.00","30.59","90.00","3352","18.50","22.00","34.70","23.14","1086.33","99.00","1.030","14.73","","19.69","4.00",
"2025-12-20T18:33:59.952443Z","9.49","9.00","0.00","-5.73","35895.05","0.57","3365","-2.96","0.39","1.00","0.00","0.00","99.00","29.41","90.00","3366","18.00","22.00","33.25","23.14","1302.44","99.00","1.022","14.73","","19.89","4.00",
"2025-12-20T18:33:59.985802Z","9.52","9.48","0.00","-5.25","36116.71","0.57","3358","-2.95","0.39","1.00","0.00","0.00","99.00","29.41","90.00","3366","18.00","22.00","33.25","23.14","1302.44","99.00","1.019","14.73","","20.02","4.00",
"2025-12-20T18:34:00.017331Z","9.52","9.69","0.00","-5.04","36467.91","0.58","3353","-2.67","0.39","1.00","0.00","0.00","99.00","29.41","90.00","3366","18.00","22.00","33.25","23.14","1302.44","99.00","1.029","14.73","","19.95","4.00",
"2025-12-20T18:34:00.050518Z","9.52","10.05","0.00","-4.68","36664.43","0.58","3356","-1.60","0.39","1.00","0.00","0.00","99.00","29.80","90.00","3353","17.50","22.00","34.01","23.53","1321.30","99.00","1.049","14.73","","20.14","4.00",
"2025-12-20T18:34:00.086276Z","9.60","10.11","0.00","-4.62","36974.34","0.59","3360","-0.46","0.39","1.00","0.00","0.00","99.00","29.80","90.00","3353","17.50","22.00","34.01","23.53","1321.30","99.00","1.058","14.73","","20.91","4.00",
"2025-12-20T18:34:00.118632Z","9.67","10.29","0.00","-4.44","37329.57","0.59","3365","-0.11","0.39","1.00","0.00","0.00","99.00","29.80","90.00","3365","17.50","22.00","34.01","24.31","1370.61","99.00","1.058","14.73","","21.36","4.00",
"2025-12-20T18:34:00.150838Z","9.71","10.72","0.00","-4.01","38579.46","0.61","3363","0.11","0.39","1.00","0.00","0.00","99.00","29.80","90.00","3365","17.50","22.00","34.01","24.31","1370.61","99.00","1.053","14.73","","21.49","4.00",
"2025-12-20T18:34:00.182647Z","9.71","10.72","0.00","-4.01","39329.01","0.62","3360","-0.22","0.39","1.00","0.00","0.00","99.00","29.80","90.00","3365","17.50","22.00","34.01","24.31","1370.61","99.00","1.038","14.73","","21.49","4.00",
"2025-12-20T18:34:00.214659Z","9.72","10.86","0.00","-3.87","39751.64","0.63","3354","0.03","0.39","1.00","0.00","0.00","99.00","33.33","90.00","3356","17.00","22.00","38.06","24.31","1464.88","99.00","1.033","14.73","","21.68","4.00",
"2025-12-20T18:34:00.251964Z","9.75","11.04","0.00","-3.69","40256.03","0.64","3355","0.29","0.39","1.00","0.00","0.00","99.00","33.33","90.00","3356","17.00","22.00","38.06","24.31","1464.88","99.00","1.028","14.73","","22.32","4.00",
"2025-12-20T18:34:00.285175Z","9.84","11.08","0.00","-3.65","41125.70","0.66","3351","0.22","0.39","1.00","0.00","0.00","99.00","34.90","90.00","3352","16.50","22.00","39.53","25.10","1489.54","99.00","1.026","14.73","","22.70","4.00",
"2025-12-20T18:34:00.315978Z","9.86","11.44","0.00","-3.29","41710.45","0.66","3356","0.33","0.39","1.00","0.00","0.00","99.00","34.90","90.00","3352","16.50","22.00","39.53","25.10","1489.54","99.00","1.029","14.73","","22.90","4.00",
"2025-12-20T18:34:00.352871Z","9.92","11.55","0.00","-3.18","42412.20","0.67","3358","0.65","0.39","1.00","0.00","0.00","99.00","35.29","90.00","3361","16.00","22.00","40.15","25.49","1499.69","99.00","1.029","14.73","","23.73","4.00",
"2025-12-20T18:34:00.385295Z","10.08","11.81","0.00","-2.92","43510.91","0.69","3363","0.70","0.39","1.00","0.00","0.00","99.00","35.29","90.00","3361","16.00","22.00","40.15","25.49","1499.69","99.00","1.020","14.73","","24.88","4.00",
"2025-12-20T18:34:00.417302Z","10.18","12.22","0.00","-2.51","44693.82","0.71","3363","0.59","0.39","1.00","0.00","0.00","99.00","35.29","90.00","3361","16.00","22.00","40.15","25.49","1499.69","99.00","1.013","14.73","","26.03","4.00",
"2025-12-20T18:34:00.449300Z","10.31","12.48","0.00","-2.25","46925.95","0.75","3361","0.21","0.39","1.00","0.00","0.00","99.00","39.61","90.00","3358","14.00","22.00","45.03","27.06","1586.72","99.00","1.006","14.73","","26.36","4.00",
"2025-12-20T18:34:00.481312Z","10.36","12.85","0.00","-1.88","48462.47","0.77","3360","0.34","0.39","1.00","0.00","0.00","99.00","39.61","90.00","3358","14.00","22.00","45.03","27.06","1586.72","99.00","1.007","14.73","","26.74","4.00",
"2025-12-20T18:34:00.519324Z","10.38","12.58","0.00","-2.15","50705.51","0.80","3366","0.78","0.39","1.00","0.00","0.00","99.00","43.14","90.00","3370","12.00","22.00","48.89","27.84","1715.80","99.00","1.011","14.73","","26.86","4.00",
"2025-12-20T18:34:00.550640Z","10.39","13.31","0.00","-1.42","51259.91","0.81","3367","1.13","0.39","1.00","0.00","0.00","99.00","43.14","90.00","3370","12.00","22.00","48.89","27.84","1715.80","99.00","1.010","14.73","","26.93","4.00",
"2025-12-20T18:34:00.582636Z","10.38","13.15","0.00","-1.58","52818.82","0.84","3363","1.02","0.39","1.00","0.00","0.00","99.00","43.14","90.00","3370","12.00","22.00","48.89","27.84","1715.80","99.00","1.002","14.73","","26.86","4.00",
"2025-12-20T18:34:00.619711Z","10.38","12.82","0.00","-1.91","53257.05","0.84","3369","1.16","0.39","1.00","0.00","0.00","99.00","43.14","90.00","3363","12.00","22.00","49.14","27.84","1843.43","99.00","1.003","14.73","","26.86","4.00",
"2025-12-20T18:34:00.652516Z","10.38","13.30","0.00","-1.43","54464.21","0.86","3370","1.19","0.39","1.00","0.00","0.00","99.00","43.14","90.00","3363","12.00","22.00","49.14","27.84","1843.43","99.00","0.996","14.73","","26.99","4.00",
"2025-12-20T18:34:00.685073Z","10.42","12.84","0.00","-1.89","54654.95","0.87","3369","0.20","0.39","1.00","0.00","0.00","99.00","43.53","90.00","3371","11.50","22.00","49.37","27.84","1820.23","99.00","0.975","14.73","","27.19","4.00",
"2025-12-20T18:34:00.715957Z","10.42","13.68","0.00","-1.04","54804.25","0.87","3366","-0.22","0.39","1.00","0.00","0.00","99.00","43.53","90.00","3371","11.50","22.00","49.37","27.84","1820.23","99.00","0.973","14.73","","27.19","4.00",
"2025-12-20T18:34:00.747959Z","10.42","13.38","0.00","-1.35","56260.36","0.89","3371","-0.39","0.39","1.00","0.00","0.00","99.00","45.10","90.00","3371","11.00","22.00","51.31","28.24","1820.23","99.00","0.977","14.73","","27.24","4.00",
"2025-12-20T18:34:00.785286Z","10.45","13.43","0.00","-1.30","56111.43","0.89","3372","-0.90","0.39","1.00","0.00","0.00","99.00","45.10","90.00","3371","11.00","22.00","51.31","28.24","1837.63","99.00","0.978","14.73","","27.57","4.00",
"2025-12-20T18:34:00.819295Z","10.49","13.75","0.00","-0.97","57148.22","0.90","3377","-1.03","0.39","1.00","0.00","0.00","99.00","45.10","90.00","3371","11.00","22.00","51.31","28.24","1837.63","99.00","0.979","14.73","","27.76","4.00",
"2025-12-20T18:34:00.852405Z","10.49","13.32","0.00","-1.40","57543.59","0.91","3373","-1.01","0.39","1.00","0.00","0.00","99.00","46.67","90.00","3378","11.00","22.00","53.09","28.24","1894.20","99.00","0.983","14.73","","27.83","4.00",
"2025-12-20T18:34:00.881305Z","10.50","14.11","0.00","-0.61","57639.63","0.91","3378","-1.19","0.39","1.00","0.00","0.00","99.00","46.67","90.00","3378","11.00","22.00","53.09","28.24","1894.20","99.00","0.984","14.73","","27.83","4.00",
"2025-12-20T18:34:00.918612Z","10.52","13.65","0.00","-1.08","58590.33","0.93","3379","-1.26","0.39","1.00","0.00","0.00","99.00","47.06","90.00","3372","10.50","22.00","53.37","28.24","1971.07","99.00","0.986","14.73","","27.95","4.00",
"2025-12-20T18:34:00.950656Z","10.52","14.27","0.00","-0.46","58735.64","0.93","3384","-1.32","0.39","1.00","0.00","0.00","99.00","47.06","90.00","3372","10.50","22.00","53.37","28.24","1971.07","99.00","0.987","14.73","","28.27","4.00",
"2025-12-20T18:34:00.985747Z","10.58","14.10","0.00","-0.63","60207.13","0.95","3384","-1.10","0.39","1.00","0.00","0.00","99.00","48.24","90.00","3384","10.50","22.00","54.78","28.63","1971.07","99.00","0.988","14.73","","28.47","4.00",
"2025-12-20T18:34:01.014631Z","10.59","13.79","0.00","-0.94","60294.78","0.95","3383","-0.69","0.39","1.00","0.00","0.00","99.00","48.24","90.00","3384","10.50","22.00","54.78","28.63","1915.95","99.00","0.988","14.73","","28.53","4.00",
"2025-12-20T18:34:01.051947Z","10.59","14.38","0.00","-0.35","61243.58","0.97","3382","-0.47","0.39","1.00","0.00","0.00","100.00","48.24","90.00","3384","10.50","22.00","54.78","28.63","1915.95","99.00","0.987","14.73","","28.59","4.00",
"2025-12-20T18:34:01.083978Z","10.60","13.92","0.00","-0.81","61459.45","0.97","3383","-0.13","0.39","1.00","0.00","0.00","100.00","49.41","90.00","3381","9.00","22.00","56.19","28.63","1936.26","99.00","0.983","14.73","","28.59","4.00",
"2025-12-20T18:34:01.115960Z","10.59","14.78","0.00","0.05","61222.19","0.97","3384","-0.57","0.39","1.00","0.00","0.00","100.00","49.41","90.00","3381","9.00","22.00","56.19","28.63","1936.26","99.00","0.978","14.73","","28.59","4.00",
"2025-12-20T18:34:01.147961Z","10.59","14.36","0.00","-0.37","62399.74","0.98","3390","-0.41","0.39","1.00","0.00","0.00","100.00","50.20","90.00","3390","8.50","22.00","56.75","29.02","2011.68","99.00","0.974","14.73","","28.53","4.00",
"2025-12-20T18:34:01.185280Z","10.59","14.70","0.00","-0.03","62166.31","0.98","3390","-0.34","0.39","1.00","0.00","0.00","100.00","50.20","90.00","3390","8.50","22.00","56.75","29.02","2011.68","99.00","0.971","14.73","","28.66","4.00",
"2025-12-20T18:34:01.218559Z","10.66","14.66","0.00","-0.07","63375.00","1.00","3392","0.07","0.39","1.00","0.00","0.00","100.00","50.20","90.00","3390","8.50","22.00","56.75","29.02","2011.68","99.00","0.970","14.73","","29.10","4.00",
"2025-12-20T18:34:01.252079Z","10.74","14.75","0.00","0.02","63632.34","1.00","3398","0.02","0.39","1.00","0.00","0.00","100.00","50.20","90.00","3389","8.50","22.00","57.03","29.02","2031.98","99.00","0.964","14.73","","30.45","4.00",
"2025-12-20T18:34:01.282999Z","10.86","15.21","0.00","0.48","65918.70","1.03","3402","-0.45","0.39","1.00","0.00","0.00","100.00","50.20","90.00","3389","8.50","22.00","57.03","29.02","2031.98","99.00","0.955","14.73","","30.70","4.00",
"2025-12-20T18:34:01.318610Z","10.95","14.75","0.00","0.03","67178.94","1.05","3405","0.21","0.39","1.00","0.00","0.00","100.00","54.12","90.00","3409","8.50","22.00","62.12","30.20","1994.27","99.00","0.952","14.73","","31.41","4.00",
"2025-12-20T18:34:01.352575Z","11.03","15.73","0.00","1.00","68326.96","1.07","3400","0.37","0.39","1.00","0.00","0.00","100.00","54.12","90.00","3409","8.50","22.00","62.12","30.20","1994.27","99.00","0.952","14.73","","32.24","4.00",
"2025-12-20T18:34:01.382630Z","11.04","15.53","0.00","0.80","69274.34","1.09","3397","0.99","0.39","1.00","0.00","0.00","100.00","54.12","90.00","3409","8.50","22.00","62.12","30.20","1994.27","99.00","0.950","14.73","","32.24","4.00",
"2025-12-20T18:34:01.419631Z","11.05","16.24","0.00","1.51","69925.73","1.10","3402","1.18","0.39","1.00","0.00","0.00","100.00","58.04","90.00","3402","7.00","22.00","66.46","31.37","2049.39","99.00","0.942","14.73","","32.24","4.00",
"2025-12-20T18:34:01.451906Z","11.05","15.67","0.00","0.94","70875.36","1.11","3402","1.25","0.39","1.00","0.00","0.00","100.00","58.04","90.00","3402","7.00","22.00","66.46","31.37","2049.39","99.00","0.938","14.73","","32.24","4.00",
"2025-12-20T18:34:01.485414Z","11.04","16.22","0.00","1.49","70915.42","1.11","3399","0.55","0.39","1.00","0.00","0.00","100.00","56.86","90.00","3397","6.00","22.00","65.22","31.37","2034.88","99.00","0.925","14.73","","32.05","4.00",
"2025-12-20T18:34:01.515956Z","11.03","16.19","0.00","1.47","71780.06","1.13","3402","0.05","0.39","1.00","0.00","0.00","100.00","56.86","90.00","3397","6.00","22.00","65.22","31.37","2034.88","99.00","0.920","14.73","","31.99","4.00",
"2025-12-20T18:34:01.547959Z","11.02","15.71","0.00","0.98","71949.21","1.13","3403","-0.17","0.39","1.00","0.00","0.00","100.00","57.65","90.00","3409","5.50","22.00","67.63","30.98","2034.88","99.00","0.916","14.73","","31.99","4.00",
"2025-12-20T18:34:01.586355Z","11.02","16.33","0.00","1.61","72844.03","1.14","3408","-0.47","0.39","1.00","0.00","0.00","100.00","57.65","90.00","3409","5.50","22.00","67.63","30.98","2031.98","99.00","0.912","14.73","","31.92","4.00",
"2025-12-20T18:34:01.617294Z","11.00","15.90","0.00","1.18","73094.93","1.15","3403","-0.66","0.39","1.00","0.00","0.00","100.00","57.65","90.00","3409","5.50","22.00","67.63","30.98","2031.98","99.00","0.912","14.73","","31.86","4.00",
"2025-12-20T18:34:01.649285Z","11.00","16.62","0.00","1.90","73518.09","1.15","3410","-0.63","0.39","1.00","0.00","0.00","100.00","59.22","90.00","3402","5.00","22.00","67.92","30.98","2066.79","99.00","0.910","14.73","","31.99","4.00",
"2025-12-20T18:34:01.681868Z","11.04","16.12","0.00","1.40","74939.47","1.17","3418","-0.20","0.39","1.00","0.00","0.00","100.00","59.22","90.00","3402","5.00","22.00","67.92","30.98","2066.79","99.00","0.914","14.73","","32.18","4.00",
"2025-12-20T18:34:01.718600Z","11.05","16.97","0.00","2.24","75303.75","1.18","3420","-0.13","0.39","1.00","0.00","0.00","100.00","61.18","90.00","3423","4.50","22.00","70.23","31.37","2085.65","99.00","0.911","14.73","","32.18","4.00",
"2025-12-20T18:34:01.750663Z","11.04","16.66","0.00","1.93","76367.48","1.19","3418","0.37","0.39","1.00","0.00","0.00","101.00","61.18","90.00","3423","4.50","22.00","70.23","31.37","2085.65","99.00","0.914","14.73","","32.24","4.00",
"2025-12-20T18:34:01.782617Z","11.06","17.38","0.00","2.65","76858.54","1.20","3420","0.57","0.39","1.00","0.00","0.00","101.00","62.75","90.00","3423","4.00","22.00","70.23","31.37","2085.65","99.00","0.909","14.73","","32.31","4.00",
"2025-12-20T18:34:01.814400Z","11.06","16.93","0.00","2.20","77845.14","1.21","3429","0.77","0.39","1.00","0.00","0.00","101.00","62.75","90.00","3419","4.00","22.00","72.07","31.37","2021.83","99.00","0.907","14.73","","32.37","4.00",
"2025-12-20T18:34:01.851940Z","11.08","17.60","0.00","2.87","78132.13","1.22","3428","0.59","0.39","1.00","0.00","0.00","101.00","62.75","90.00","3419","4.00","22.00","72.07","31.37","2021.83","99.00","0.896","14.73","","32.56","4.00",
"2025-12-20T18:34:01.885418Z","11.10","17.26","0.00","2.53","79112.65","1.23","3421","0.39","0.39","1.00","0.00","0.00","101.00","63.53","90.00","3428","4.00","22.00","73.09","31.76","2065.34","99.00","0.893","14.73","","32.63","4.00",
"2025-12-20T18:34:01.914675Z","11.11","17.38","0.00","2.65","79556.17","1.24","3423","0.16","0.39","1.00","0.00","0.00","101.00","63.53","90.00","3428","4.00","22.00","73.09","31.76","2065.34","99.00","0.891","14.73","","32.75","4.00",
"2025-12-20T18:34:01.952834Z","11.13","17.51","0.00","2.78","81389.16","1.26","3440","0.66","0.39","1.00","0.00","0.00","101.00","65.88","90.00","3437","3.00","22.00","75.49","31.76","2094.35","99.00","0.884","14.73","","33.01","4.00",
"2025-12-20T18:34:01.985920Z","11.16","17.68","0.00","2.95","81714.92","1.27","3438","0.24","0.39","1.00","0.00","0.00","101.00","65.88","90.00","3437","3.00","22.00","75.49","31.76","2094.35","99.00","0.880","14.73","","33.14","4.00",
"2025-12-20T18:34:02.017271Z","11.17","17.83","0.00","3.10","82361.91","1.28","3434","0.31","0.39","1.00","0.00","0.00","101.00","65.88","90.00","3437","3.00","22.00","75.49","31.76","2094.35","99.00","0.878","14.73","","33.14","4.00",
"2025-12-20T18:34:02.052681Z","11.16","18.06","0.00","3.34","83084.89","1.29","3428","0.72","0.39","1.00","0.00","0.00","101.00","67.06","90.00","3435","2.50","22.00","76.86","31.76","2171.22","99.00","0.875","14.73","","33.07","4.00",
"2025-12-20T18:34:02.081286Z","11.16","18.30","0.00","3.57","83783.49","1.30","3438","1.10","0.39","1.00","0.00","0.00","101.00","67.06","90.00","3435","2.50","22.00","76.86","31.76","2171.22","99.00","0.877","14.73","","33.14","4.00",
"2025-12-20T18:34:02.119677Z","11.17","18.36","0.00","3.63","84538.84","1.31","3447","0.42","0.39","1.00","0.00","0.00","101.00","67.84","90.00","3452","2.00","22.00","79.02","31.76","2129.16","99.00","0.864","14.73","","33.20","4.00",
"2025-12-20T18:34:02.150626Z","11.17","18.42","0.00","3.70","85766.09","1.33","3445","0.27","0.39","1.00","0.00","0.00","101.00","67.84","90.00","3452","2.00","22.00","79.02","31.76","2129.16","99.00","0.865","14.73","","33.20","4.00",
"2025-12-20T18:34:02.182607Z","11.17","18.19","0.00","3.46","86725.58","1.34","3450","1.20","0.39","1.00","0.00","0.00","101.00","69.41","90.00","3452","1.50","21.00","79.02","31.76","2129.16","99.00","0.866","14.73","","33.20","4.00",
"2025-12-20T18:34:02.214602Z","11.17","18.63","0.00","3.91","88277.18","1.37","3447","1.04","0.39","1.00","0.00","0.00","101.00","69.41","90.00","3444","1.50","21.00","80.83","31.76","2114.65","99.00","0.862","14.73","","33.14","4.00",
"2025-12-20T18:34:02.252426Z","11.17","18.63","0.00","3.91","88771.27","1.37","3467","1.68","0.39","1.00","0.00","0.00","101.00","69.41","90.00","3444","1.50","21.00","80.83","31.76","2114.65","99.00","0.851","14.73","","33.14","4.00",
"2025-12-20T18:34:02.285360Z","11.17","18.77","0.00","4.05","90140.70","1.39","3464","0.90","0.39","1.00","0.00","0.00","102.00","70.20","90.00","3464","1.50","21.00","81.91","31.76","2152.36","99.00","0.840","14.73","","33.14","4.00",
"2025-12-20T18:34:02.319349Z","11.17","19.15","0.00","4.42","90521.52","1.40","3454","-0.12","0.39","1.00","0.00","0.00","102.00","70.20","90.00","3464","1.50","21.00","81.91","31.76","2152.36","99.00","0.827","14.73","","33.07","4.00",
"2025-12-20T18:34:02.352316Z","11.16","19.03","0.00","4.30","92293.98","1.42","3464","-0.72","0.39","1.00","0.00","0.00","102.00","73.33","90.00","3457","1.00","21.00","85.66","31.76","2211.83","99.00","0.819","14.73","","33.14","4.00",
"2025-12-20T18:34:02.385223Z","11.17","19.03","0.00","4.30","92840.76","1.43","3472","-0.57","0.39","1.00","0.00","0.00","102.00","73.33","90.00","3457","1.00","21.00","85.66","31.76","2211.83","99.00","0.824","14.73","","33.20","4.00",
"2025-12-20T18:34:02.417265Z","11.19","19.15","0.00","4.42","94009.82","1.45","3472","-0.24","0.39","1.00","0.00","0.00","102.00","73.33","90.00","3457","1.00","21.00","85.66","31.76","2211.83","99.00","0.820","14.73","","33.39","4.00",
"2025-12-20T18:34:02.452415Z","11.20","19.77","0.00","5.05","95510.72","1.47","3463","-0.38","0.39","1.00","0.00","0.00","102.00","73.73","90.00","3472","1.00","21.00","86.09","32.16","2185.72","99.00","0.824","14.73","","33.39","4.00",
"2025-12-20T18:34:02.486341Z","11.20","19.47","0.00","4.74","96822.07","1.49","3479","-0.09","0.39","1.00","0.00","0.00","102.00","73.73","90.00","3472","1.00","21.00","86.09","32.16","2185.72","99.00","0.815","14.73","","33.46","4.00",
"2025-12-20T18:34:02.518589Z","11.24","20.20","0.00","5.47","97017.91","1.49","3485","-0.36","0.39","1.00","0.00","0.00","102.00","76.47","90.00","3488","0.50","21.00","89.12","32.16","2136.41","99.00","0.810","14.73","","33.97","4.00",
"2025-12-20T18:34:02.550602Z","11.30","19.64","0.00","4.92","98626.49","1.51","3479","-0.61","0.39","1.00","0.00","0.00","102.00","76.47","90.00","3488","0.50","21.00","89.12","32.16","2136.41","99.00","0.804","14.73","","34.49","4.00",
"2025-12-20T18:34:02.582612Z","11.33","20.62","0.00","5.89","99016.34","1.52","3477","-1.11","0.39","1.00","0.00","0.00","102.00","81.57","90.00","3488","0.50","21.00","89.12","32.55","2136.41","99.00","0.795","14.73","","34.49","4.00",
"2025-12-20T18:34:02.614604Z","11.33","20.03","0.00","5.30","101873.65","1.56","3493","-0.69","0.39","1.00","0.00","0.00","102.00","81.57","90.00","3476","0.50","21.00","93.22","32.55","2095.80","99.00","0.795","14.73","","34.36","4.00",
"2025-12-20T18:34:02.651944Z","11.31","20.57","0.00","5.85","102746.88","1.57","3489","-0.27","0.39","1.00","0.00","0.00","102.00","81.57","90.00","3476","0.50","21.00","93.22","32.55","2095.80","99.00","0.789","14.73","","34.36","4.00",
"2025-12-20T18:34:02.683961Z","11.32","20.00","0.00","5.28","103552.16","1.59","3485","-1.21","0.39","1.00","0.00","0.00","102.00","83.92","90.00","3484","0.00","21.00","97.99","32.55","2085.65","99.00","0.783","14.73","","34.29","4.00",
